EVENTDAYWELLNAME,start_time,end_time,EVENTNAME,EVENTDAYDOWNTIME,EVENTDAYLOSSGAS,EVENTDAYLOSSOIL,EVENTDAYLOSSCONDENSATEFORMATION,GAS RATE,OIL RATE,CONDENSATE RATE,SIBU/NonSIBU,ROOTCAUSEDESCRIPTION
PK-A17-pSH2:S1,3/16/2013 14:33,3/16/2013 15:45,SFENP_EQEL,1.2,0.127978285,0,0,0.106648571,0,0,NonSIBU,S/I due to loss power (breaker trip at Logindo Radiance and found battery banks were flat (couldn't back electricity up)
PK-A18-qSH2:S1,3/16/2013 14:33,3/16/2013 15:30,SFENP_EQEL,0.95,0.347292003,0,-2.081648238,0.365570529,0,-2.191208672,NonSIBU,S/I due to loss power (breaker trip at Logindo Radiance and found battery banks were flat (couldn't back electricity up)
PK-A10:S1,3/16/2013 14:33,3/16/2013 16:03,SFENP_EQEL,1.5,0.646077638,0,0,0.430718425,0,0,NonSIBU,S/I due to loss power (breaker trip at Logindo Radiance and found battery banks were flat (couldn't back electricity up)
PK-A12:S1,3/17/2013 0:00,3/18/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,3/17/2013 0:00,3/18/2013 0:00,WOP_OTHER,24,0,0,0,0,0,0,NonSIBU,Ramp Up Well
PK-A1:S1,3/17/2013 0:00,3/18/2013 0:00,WONP_SAND,24,4.04E-05,0,0,1.68333E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A19-rSH1:S1,3/17/2013 0:00,3/18/2013 0:00,WOP_OTHER,24,0,0,0,0,0,0,NonSIBU,Ramp Up Well
PK-A17-pSH2:S1,3/17/2013 0:00,3/18/2013 0:00,WOP_OTHER,24,0.016,0,0,0.000666667,0,0,NonSIBU,Ramp Up Well
PK-A10:S1,3/17/2013 0:00,3/18/2013 0:00,WOP_OTHER,24,1.343,0,0,0.055958333,0,0,NonSIBU,Ramp Up Well
PK-A15-pSH1.T1:S1,3/17/2013 0:00,3/18/2013 0:00,WOP_OTHER,24,0.096,0,0,0.004,0,0,NonSIBU,Ramp Up Well
PK-A18-qSH2:S1,3/17/2013 0:00,3/18/2013 0:00,SFENP_EQEL,24,0.378,0,0,0.01575,0,0,NonSIBU,"PK-A11/15/16/17/18/19/2/20/3/5/6/7/9/10/21/14, S/I due to loss power"
PK-A16-qSH1:S1,3/17/2013 0:00,3/18/2013 0:00,WOP_OTHER,24,0.554,0,0,0.023083333,0,0,NonSIBU,Ramp Up Well
PK-A18-qSH2:S1,3/17/2013 7:05,3/17/2013 8:55,WOP_DHSV,1.833333333,0.457383945,0,-0.058225602,0.249482152,0,-0.031759419,NonSIBU,S/I to verify DHSV opening
PK-A12:S1,3/18/2013 0:00,3/19/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/18/2013 0:00,3/19/2013 0:00,WONP_SAND,24,4.07E-05,0,0,1.69583E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A10:S1,3/18/2013 4:00,3/18/2013 11:36,WRP_WSER,7.6,2.277534075,0,0,0.299675536,0,0,NonSIBU,S/I for rigging down sand filter unit on PK-A11
PK-A14:S1,3/18/2013 14:26,3/19/2013 0:00,WRP_WSER,9.566666667,0.412981413,0,0,0.043168789,0,0,NonSIBU,S/I for rigging up sand filter unit
PK-A14:S1,3/19/2013 0:00,3/20/2013 0:00,WRP_WSER,24,1,0,0,0.041666667,0,0,NonSIBU,S/I for rigging up sand filter unit
PK-A12:S1,3/19/2013 0:00,3/20/2013 0:00,WONP_SAND,24,5.57E-05,0,0,2.32083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/19/2013 0:00,3/20/2013 0:00,WONP_SAND,24,4.04E-05,0,0,1.68333E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/20/2013 0:00,3/21/2013 0:00,WONP_SAND,24,4.04E-05,0,0,1.68333E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/20/2013 0:00,3/21/2013 0:00,WONP_SAND,24,5.54E-05,0,0,2.30833E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,3/20/2013 0:00,3/20/2013 14:43,WRP_WSER,14.71666667,0.621842274,0,0,0.042254288,0,0,NonSIBU,S/I for rigging up sand filter unit
PK-A10:S1,3/20/2013 11:20,3/20/2013 13:45,WOP_TEST,2.416666667,0.820782771,0,0,0.33963425,0,0,NonSIBU,S/I for single production test of PK-A11
PK-A1:S1,3/21/2013 0:00,3/22/2013 0:00,WONP_SAND,24,4.04E-05,0,0,1.68333E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/21/2013 0:00,3/22/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/22/2013 0:00,3/23/2013 0:00,WONP_SAND,24,4.01E-05,0,0,1.67083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/22/2013 0:00,3/23/2013 0:00,WONP_SAND,24,9.75E-06,0,0,4.0625E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/23/2013 0:00,3/24/2013 0:00,WONP_SAND,24,2.20E-05,0,0,9.16667E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/23/2013 0:00,3/24/2013 0:00,WONP_SAND,24,4.01E-05,0,0,1.67083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/24/2013 0:00,3/25/2013 0:00,WONP_SAND,24,4.01E-05,0,0,1.67083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/24/2013 0:00,3/25/2013 0:00,WONP_SAND,24,3.86E-05,0,0,1.60833E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/25/2013 0:00,3/26/2013 0:00,WONP_SAND,24,3.77E-05,0,0,1.57083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/25/2013 0:00,3/26/2013 0:00,WONP_SAND,24,4.01E-05,0,0,1.67083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/26/2013 0:00,3/27/2013 0:00,WONP_SAND,24,2.81E-05,0,0,1.17083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,3/26/2013 0:00,3/27/2013 0:00,WONP_SAND,24,4.01E-05,0,0,1.67083E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A14:S1,3/26/2013 14:30,3/26/2013 16:20,WRP_WSER,1.833333333,0.15107513,0,0,0.082404616,0,0,NonSIBU,Offload to burner 
PK-A14:S1,3/26/2013 16:20,3/26/2013 21:50,WRP_WSER,5.5,0.45322539,0,0,0.082404616,0,0,NonSIBU,S/I for rig down complete sand filter unit
PK-A1:S1,3/27/2013 0:00,3/27/2013 17:40,WONP_SAND,17.66666667,0.652590445,0,0,0.036939082,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,3/27/2013 0:00,3/28/2013 0:00,WONP_SAND,24,2.92E-05,0,0,1.21667E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A15-pSH1.T1:S1,3/27/2013 0:20,3/28/2013 0:00,WRP_WSER,23.66666667,1.730546775,0,0,0.073121695,0,0,SIBU,SIBU as per WPT request
PK-A12:S1,3/28/2013 0:00,3/29/2013 0:00,WONP_SAND,24,2.92E-05,0,0,1.21667E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A15-pSH1.T1:S1,3/28/2013 0:00,3/29/2013 0:00,WRP_WSER,24,1.754415917,0,0,0.073100663,0,0,SIBU,SIBU as per WPT request
PK-A12:S1,3/29/2013 0:00,3/30/2013 0:00,WONP_SAND,24,2.92E-05,0,0,1.21667E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A15-pSH1.T1:S1,3/29/2013 0:00,3/29/2013 11:10,WRP_WSER,11.16666667,4.357313941,0,0,0.390207218,0,0,SIBU,SIBU as per WPT request
PK-A1:S1,3/29/2013 23:45,3/30/2013 0:00,WOP_OTHER,0.25,0.01619608,0,0,0.06478432,0,0,NonSIBU,S/I for rig down sand filter unit
PK-A1:S1,3/30/2013 0:00,3/30/2013 13:40,WOP_OTHER,13.66666667,0.515737948,0,121.1123004,0.037736923,0,8.861875637,NonSIBU,S/I for rig down sand filter unit
PK-A12:S1,3/30/2013 0:00,3/31/2013 0:00,WONP_SAND,24,3.67E-05,0,0,1.52917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A11-ST1:S1,3/30/2013 15:10,3/31/2013 0:00,WRP_RDAQ,8.833333333,3.678850274,0,0,0.416473616,0,0,NonSIBU,S/I for RST program
PK-A11-ST1:S1,3/31/2013 0:00,3/31/2013 5:30,WRP_RDAQ,5.5,2.226739959,0,0,0.404861811,0,0,NonSIBU,S/I for RST program
PK-A12:S1,3/31/2013 0:00,4/1/2013 0:00,WONP_SAND,24,5.59E-05,0,0,2.32917E-06,0,0,NonSIBU,S/I due to high sand detected
PK-A11-ST1:S1,3/31/2013 11:24,3/31/2013 13:50,WRP_RDAQ,2.433333333,0.985163739,0,0,0.404861811,0,0,NonSIBU,S/I for rig down EL unit
PK-A12:S1,4/1/2013 0:00,4/2/2013 0:00,WONP_SAND,24,3.78E-06,0,0,1.575E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,4/1/2013 11:25,4/2/2013 0:00,WRP_RDAQ,12.58333333,2.080131647,0,367.5028962,0.165308475,0,29.20552818,SIBU,S/I for SIBU & continue RST program
PK-A17-pSH2:S1,4/2/2013 0:00,4/3/2013 0:00,SFOP_EQIN,24,0.441139249,0,0,0.018380802,0,0,NonSIBU,"Ramp Down in 1 hour, All wells, ESD-1 PPA "
PK-A11-ST1:S1,4/2/2013 0:00,4/3/2013 0:00,SFOP_EQIN,24,0.929833109,0,0,0.038743046,0,0,NonSIBU,"Ramp Down in 1 hour, All wells, ESD-1 PPA "
PK-A19-rSH1:S1,4/2/2013 0:00,4/3/2013 0:00,SFOP_EQIN,24,0.481243,0,0.001891002,0.020051792,0,7.87918E-05,NonSIBU,"Ramp Down in 1 hour, All wells, ESD-1 PPA "
PK-A15-pSH1.T1:S1,4/2/2013 0:00,4/3/2013 0:00,SFOP_EQIN,24,0.186999569,0,0.725768284,0.007791649,0,0.030240345,NonSIBU,"Ramp Down in 1 hour, All wells, ESD-1 PPA "
PK-A16-qSH1:S1,4/2/2013 0:00,4/3/2013 0:00,SFOP_EQIN,24,1.130973744,0,2.127053684,0.047123906,0,0.088627237,NonSIBU,"Ramp Down in 1 hour, All wells, ESD-1 PPA "
PK-A14:S1,4/2/2013 0:00,4/3/2013 0:00,SFOP_EQIN,24,0.268659927,0,10.39808139,0.011194164,0,0.433253391,NonSIBU,"Ramp Down in 1 hour, All wells, ESD-1 PPA "
PK-A1:S1,4/2/2013 0:00,4/3/2013 0:00,WRP_RDAQ,24,0.887,0,31.27956603,0.036958333,0,1.303315251,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/2/2013 0:00,4/3/2013 0:00,WONP_SAND,24,5.31E-06,0,0,2.2125E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A18-qSH2:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,3.386941036,0,6.770623744,0.178260055,0,0.356348618,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A10:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,3.575497316,0,0,0.188184069,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A15-pSH1.T1:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,6.63145492,0,27.1881501,0.349023943,0,1.430955268,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A14:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,1.31201669,0,51.47304288,0.06905351,0,2.70910752,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A16-qSH1:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,14.96714289,0,29.41587165,0.787744363,0,1.548203771,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A11-ST1:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,6.387156397,0,0,0.336166126,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A19-rSH1:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,1.828747827,0,0.007185809,0.096249886,0,0.0003782,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A17-pSH2:S1,4/2/2013 5:00,4/3/2013 0:00,SFOP_EQIN,19,1.676329151,0,0,0.08822785,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A16-qSH1:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,20.1,0,191.0076668,0.8375,0,7.958652783,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A14:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,1.71,0,335.0414425,0.07125,0,13.9600601,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A12:S1,4/3/2013 0:00,4/4/2013 0:00,WONP_SAND,24,1.40E-05,0,0,5.83333E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A18-qSH2:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,4.66,0,44.25260029,0.194166667,0,1.843858345,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A11-ST1:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,8.652659389,0,0,0.360527475,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A10:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,4.918243521,0,0,0.204926813,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A15-pSH1.T1:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,9.01,0,176.7366001,0.375416667,0,7.364025004,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A17-pSH2:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,1.782528626,0,0,0.074272026,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A19-rSH1:S1,4/3/2013 0:00,4/4/2013 0:00,SFOP_EQIN,24,2.31,0,0.045851717,0.09625,0,0.001910488,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A1:S1,4/3/2013 0:00,4/4/2013 0:00,WRP_RDAQ,24,0.887314644,0,158.0094296,0.036971444,0,6.583726233,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/4/2013 0:00,4/5/2013 0:00,WONP_SAND,24,1.54E-05,0,0,6.41667E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A10:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,4.59,0,0,0.19125,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A14:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,1.71,0,338.0039073,0.07125,0,14.08349614,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A11-ST1:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,9.15,0,0,0.38125,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A18-qSH2:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,4.685142433,0,44.89557891,0.195214268,0,1.870649121,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A17-pSH2:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,1.782528626,0,0,0.074272026,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A15-pSH1.T1:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,8.89,0,175.8214936,0.370416667,0,7.325895567,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A16-qSH1:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,20.47141114,0,196.2091183,0.852975464,0,8.175379929,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A19-rSH1:S1,4/4/2013 0:00,4/5/2013 0:00,SFOP_EQIN,24,2.733911367,0,0.054644966,0.113912974,0,0.002276874,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A1:S1,4/4/2013 0:00,4/5/2013 0:00,WRP_RDAQ,24,0.893905171,0,160.5905542,0.037246049,0,6.691273092,SIBU,S/I for SIBU & continue RST program
PK-A19-rSH1:S1,4/5/2013 0:00,4/5/2013 5:30,SFOP_EQIN,5.5,0.413123037,0,0.001213086,0.075113279,0,0.000220561,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A17-pSH2:S1,4/5/2013 0:00,4/5/2013 6:08,SFOP_EQIN,6.133333333,0.461568108,0,0,0.07525567,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A14:S1,4/5/2013 0:00,4/5/2013 5:50,SFOP_EQIN,5.833333333,0.104977281,0,2.852870857,0.017996105,0,0.489063576,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A19-rSH1:S1,4/5/2013 0:00,4/6/2013 0:00,SFOP_EQIN,24,0.701419747,0,0.002455009,0.029225823,0,0.000102292,NonSIBU,"All wells , ESD-1 PPA & Ramp up smoothly"
PK-A15-pSH1.T1:S1,4/5/2013 0:00,4/5/2013 6:09,SFOP_EQIN,6.15,2.299007246,0,5.751667464,0.373822316,0,0.935230482,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A11-ST1:S1,4/5/2013 0:00,4/6/2013 0:00,SFOP_EQIN,24,1.162665908,0,0,0.048444413,0,0,NonSIBU,"All wells , ESD-1 PPA & Ramp up smoothly"
PK-A17-pSH2:S1,4/5/2013 0:00,4/6/2013 0:00,SFOP_EQIN,24,0.701034197,0,0,0.029209758,0,0,NonSIBU,"All wells , ESD-1 PPA & Ramp up smoothly"
PK-A1:S1,4/5/2013 0:00,4/6/2013 0:00,WRP_RDAQ,24,0.9,0,28.3,0.0375,0,1.179166667,SIBU,S/I for SIBU & continue RST program
PK-A11-ST1:S1,4/5/2013 0:00,4/5/2013 20:52,SFOP_EQIN,20.86666667,7.742860199,0,0,0.371063588,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A15-pSH1.T1:S1,4/5/2013 0:00,4/6/2013 0:00,SFOP_EQIN,24,0.098485377,0,0.341101829,0.004103557,0,0.014212576,NonSIBU,"All wells , ESD-1 PPA & Ramp up smoothly"
PK-A18-qSH2:S1,4/5/2013 0:00,4/5/2013 16:30,SFOP_EQIN,16.5,3.22645948,0,5.169414683,0.195542999,0,0.31329786,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A10:S1,4/5/2013 0:00,4/5/2013 17:30,SFOP_EQIN,17.5,3.550824616,0,0,0.202904264,0,0,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A16-qSH1:S1,4/5/2013 0:00,4/5/2013 20:54,SFOP_EQIN,20.9,17.8271872,0,29.92014332,0.852975464,0,1.431585805,NonSIBU,"05:00, initiated command close all wells from CCR (prior PPA general S/D program)"
PK-A14:S1,4/5/2013 0:00,4/6/2013 0:00,SFOP_EQIN,24,0.095579277,0,3.301178253,0.00398247,0,0.137549094,NonSIBU,"All wells , ESD-1 PPA & Ramp up smoothly"
PK-A12:S1,4/5/2013 0:00,4/6/2013 0:00,WONP_SAND,24,1.54E-05,0,0,6.41667E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A16-qSH1:S1,4/5/2013 0:00,4/6/2013 0:00,SFOP_EQIN,24,2.644223938,0,4.437915994,0.110175997,0,0.184913166,NonSIBU,"All wells , ESD-1 PPA & Ramp up smoothly"
PK-A1:S1,4/6/2013 0:00,4/7/2013 0:00,WRP_RDAQ,24,0.893905171,0,128.8694327,0.037246049,0,5.369559696,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/6/2013 0:00,4/7/2013 0:00,WONP_SAND,24,1.54E-05,0,0,6.41667E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,4/7/2013 0:00,4/8/2013 0:00,WRP_RDAQ,24,0.811896954,0,137.0460823,0.03382904,0,5.710253429,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/7/2013 0:00,4/8/2013 0:00,WONP_SAND,24,1.54E-05,0,0,6.41667E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,4/8/2013 0:00,4/9/2013 0:00,WONP_SAND,24,1.26E-05,0,0,0.000000525,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,4/8/2013 0:00,4/9/2013 0:00,WRP_RDAQ,24,0.663,0,90.6,0.027625,0,3.775,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/9/2013 0:00,4/10/2013 0:00,WONP_SAND,24,9.75E-06,0,0,4.0625E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,4/9/2013 0:00,4/10/2013 0:00,WRP_RDAQ,24,0.456,0,116.6782726,0.019,0,4.861594692,SIBU,S/I for SIBU & continue RST program
PK-A1:S1,4/10/2013 0:00,4/11/2013 0:00,WRP_RDAQ,24,0.331,0,89.07182517,0.013791667,0,3.711326049,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/10/2013 0:00,4/11/2013 0:00,WONP_SAND,24,9.75E-06,0,0,4.0625E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A1:S1,4/11/2013 0:00,4/12/2013 0:00,WRP_RDAQ,24,0.887,0,204.6771315,0.036958333,0,8.528213813,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/11/2013 0:00,4/12/2013 0:00,WONP_SAND,24,1.26E-05,0,0,0.000000525,0,0,NonSIBU,S/I due to high sand detected
PK-A18-qSH2:S1,4/11/2013 6:10,4/11/2013 9:25,SFOP_OTHER,3.25,0.638134805,0,3.293332972,0.196349171,0,1.013333222,NonSIBU,S/I during single test PK-A16
PK-A1:S1,4/12/2013 0:00,4/13/2013 0:00,WRP_RDAQ,24,0.887,0,151.6104017,0.036958333,0,6.317100071,SIBU,S/I for SIBU & continue RST program
PK-A12:S1,4/12/2013 0:00,4/13/2013 0:00,WONP_SAND,24,1.54E-05,0,0,6.41667E-07,0,0,NonSIBU,S/I due to high sand detected
PK-A12:S1,4/13/2013 0:00,4/14/2013 0:00,WONP_SAND,24,1.26E-05,0,0,0.000000525,0,0,NonSIBU,High sand producer
PK-A1:S1,4/13/2013 0:00,4/14/2013 0:00,WRP_RDAQ,24,0.887,0,165.4732892,0.036958333,0,6.894720383,SIBU,SIBU
PK-A1:S1,4/14/2013 0:00,4/15/2013 0:00,WRP_RDAQ,24,0.894,0,166.4178765,0.03725,0,6.934078188,SIBU,SIBU
PK-A12:S1,4/14/2013 0:00,4/15/2013 0:00,WONP_SAND,24,6.81E-06,0,0,2.8375E-07,0,0,NonSIBU,High Sand
PK-A1:S1,4/15/2013 0:00,4/16/2013 0:00,WRP_RDAQ,24,0.887,0,129.7730715,0.036958333,0,5.407211313,SIBU,SIBU
PK-A12:S1,4/15/2013 0:00,4/16/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,High Sand
PK-A19-rSH1:S1,4/15/2013 10:00,4/15/2013 17:10,WOP_SICH,7.166666667,0.870809257,0,25.67602219,0.121508268,0,3.582700771,NonSIBU,S/I for fix choke body replacement on PK-A20
PK-A19-rSH1:S1,4/15/2013 19:30,4/16/2013 0:00,WRP_WSER,4.5,0.546787208,0,16.12215347,0.121508268,0,3.582700771,NonSIBU,S/I for rigging up sand filter unit on PK-A20
PK-A12:S1,4/16/2013 0:00,4/17/2013 0:00,WONP_SAND,24,9.75E-06,0,0,4.0625E-07,0,0,NonSIBU,High Sand
PK-A1:S1,4/16/2013 0:00,4/17/2013 0:00,WRP_RDAQ,24,0.887,0,132.2830129,0.036958333,0,5.511792204,SIBU,SIBU
PK-A19-rSH1:S1,4/16/2013 0:00,4/16/2013 5:10,WRP_WSER,5.166666667,0.513823635,0,0,0.099449736,0,0,NonSIBU,S/I for rigging up sand filter unit on PK-A20
PK-A1:S1,4/17/2013 0:00,4/18/2013 0:00,WRP_RDAQ,24,0.88,0,115.7629053,0.036666667,0,4.823454388,SIBU,SIBU
PK-A12:S1,4/17/2013 0:00,4/18/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,High Sand
PK-A1:S1,4/18/2013 0:00,4/19/2013 0:00,WRP_RDAQ,24,0.88,0,113.0747657,0.036666667,0,4.711448571,SIBU,SIBU
PK-A12:S1,4/18/2013 0:00,4/19/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,High Sand
PK-A11-ST1:S1,4/18/2013 14:50,4/18/2013 22:15,WRP_RDAQ,7.416666667,3.228752704,0,0,0.435337443,0,0,NonSIBU,S/I prior PK-A10 single well offload preparation
PK-A1:S1,4/19/2013 0:00,4/20/2013 0:00,WRP_RDAQ,24,0.88,0,96.23776307,0.036666667,0,4.009906795,SIBU,SIBU
PK-A19-rSH1:S1,4/19/2013 0:00,4/19/2013 2:50,WRP_WSER,2.833333333,0.278367598,0,0,0.098247388,0,0,NonSIBU,S/I for rig up wireline unit @ PK-A20
PK-A12:S1,4/19/2013 0:00,4/20/2013 0:00,WONP_SAND,24,8.29E-06,0,0,3.45417E-07,0,0,NonSIBU,High Sand
PK-A1:S1,4/20/2013 0:00,4/21/2013 0:00,WRP_RDAQ,24,0.88,0,103.1020468,0.036666667,0,4.295918617,SIBU,SIBU
PK-A12:S1,4/20/2013 0:00,4/21/2013 0:00,WONP_SAND,24,1.81E-05,0,0,7.54167E-07,0,0,NonSIBU,High Sand
PK-A1:S1,4/21/2013 0:00,4/22/2013 0:00,WRP_RDAQ,24,0.88,0,107.3859293,0.036666667,0,4.474413721,SIBU,SIBU
PK-A12:S1,4/21/2013 0:00,4/22/2013 0:00,WONP_SAND,24,2.81E-05,0,0,1.17083E-06,0,0,NonSIBU,High Sand
PK-A1:S1,4/22/2013 0:00,4/23/2013 0:00,WRP_RDAQ,24,0.88,0,132.5381463,0.036666667,0,5.522422763,SIBU,SIBU
PK-A12:S1,4/22/2013 0:00,4/23/2013 0:00,WONP_SAND,24,2.81E-05,0,0,1.17083E-06,0,0,NonSIBU,High Sand
PK-A19-rSH1:S1,4/22/2013 9:20,4/22/2013 16:08,WRP_WSER,6.8,0.56490999,0,6.642359537,0.083074999,0,0.976817579,NonSIBU,S/I for body choke replacement & rig-up sand filter @ PK-A20
PK-A1:S1,4/23/2013 0:00,4/24/2013 0:00,WRP_RDAQ,24,0.88,0,121.1098087,0.036666667,0,5.046242029,SIBU,SIBU
PK-A12:S1,4/24/2013 0:00,4/25/2013 0:00,WONP_SAND,24,5.33E-05,0,0,2.22083E-06,0,0,NonSIBU,High Sand
PK-A1:S1,4/24/2013 0:00,4/25/2013 0:00,WRP_RDAQ,24,0.887,0,110.9009668,0.036958333,0,4.620873617,SIBU,SIBU
